tweetDate,twitterId,handle,text,profileUrl,name,tweetLink,timestamp,query,type
Thu May 25 10:57:01 +0000 2017,2896346792,SgChildrenSoc,"Back in 2012, we had our very first outdoor balloon carnival. Register for Walk for Our Children 2017 here: https://t.co/UxGiimmQ1m. #WOC17 https://t.co/a3PI7vh6dX",https://twitter.com/SgChildrenSoc,Singapore Children's Society,https://twitter.com/SgChildrenSoc/status/867695996595310592,2022-03-22T08:39:35.280Z,https://twitter.com/sgchildrensoc,tweets-replies
Thu May 18 03:00:31 +0000 2017,2896346792,SgChildrenSoc,Registration is now open! Join us for a meaningful walk at our Walk for Our Children event. https://t.co/UxGiimmQ1m. #WOC17 #children https://t.co/F2BXTUGwTj,https://twitter.com/SgChildrenSoc,Singapore Children's Society,https://twitter.com/SgChildrenSoc/status/865039365596209154,2022-03-22T08:39:35.280Z,https://twitter.com/sgchildrensoc,tweets-replies
Sun May 14 02:00:26 +0000 2017,2896346792,SgChildrenSoc,"For all that you’ve selflessly given, thank you. Here’s wishing all supermoms out there, a Happy Mother’s Day. #MothersDay #children https://t.co/GmXwEbp87X",https://twitter.com/SgChildrenSoc,Singapore Children's Society,https://twitter.com/SgChildrenSoc/status/863574694397710337,2022-03-22T08:39:35.280Z,https://twitter.com/sgchildrensoc,tweets-replies
Sat May 13 02:42:39 +0000 2017,2896346792,SgChildrenSoc,Give a gift by donating this #MothersDay and help change the lives of our children in need. https://t.co/kjSTsqV3J7 #Children https://t.co/j177Gn9xp8,https://twitter.com/SgChildrenSoc,Singapore Children's Society,https://twitter.com/SgChildrenSoc/status/863222933707161600,2022-03-22T08:39:35.280Z,https://twitter.com/sgchildrensoc,tweets-replies
Fri Aug 19 09:47:29 +0000 2016,2896346792,SgChildrenSoc,"Today is World Photo Day! Join in the fun with the rest of the world, and share your Happy Faces… https://t.co/G7XZ3WEFS2",https://twitter.com/SgChildrenSoc,Singapore Children's Society,https://twitter.com/SgChildrenSoc/status/766572283544662016,2022-03-22T08:39:35.280Z,https://twitter.com/sgchildrensoc,tweets-replies
Mon Aug 08 09:28:18 +0000 2016,2896346792,SgChildrenSoc,"The Singapore Children’s Society Photo Contest is open! Like our Facebook page (link in bio),… https://t.co/lx0V1tryWR",https://twitter.com/SgChildrenSoc,Singapore Children's Society,https://twitter.com/SgChildrenSoc/status/762581190402510848,2022-03-22T08:39:35.280Z,https://twitter.com/sgchildrensoc,tweets-replies
Fri May 27 08:35:00 +0000 2016,2896346792,SgChildrenSoc,"Learn comm skills, and how to develop stronger parent-child relationships at Project Invest. https://t.co/3Xl1Y20Ox4 https://t.co/2ltYUdvpb8",https://twitter.com/SgChildrenSoc,Singapore Children's Society,https://twitter.com/SgChildrenSoc/status/736113461197836288,2022-03-22T08:39:35.280Z,https://twitter.com/sgchildrensoc,tweets-replies
Wed May 25 01:16:07 +0000 2016,2896346792,SgChildrenSoc,A peaceful happy drawing by one of our beneficiaries 😊 https://t.co/csZqVaJAPP,https://twitter.com/SgChildrenSoc,Singapore Children's Society,https://twitter.com/SgChildrenSoc/status/735278238499381249,2022-03-22T08:39:35.280Z,https://twitter.com/sgchildrensoc,tweets-replies
Wed Mar 30 10:44:02 +0000 2016,2896346792,SgChildrenSoc,Children + volunteers from Family Service Centre (Yishun) tracing body shape outlines at a social skills workshop ✍🏻 https://t.co/pPVLWPoQ1g,https://twitter.com/SgChildrenSoc,Singapore Children's Society,https://twitter.com/SgChildrenSoc/status/715127439903449089,2022-03-22T08:39:35.280Z,https://twitter.com/sgchildrensoc,tweets-replies
Tue Mar 29 09:06:08 +0000 2016,2896346792,SgChildrenSoc,Do good together with your colleagues! Help us raise funds for our flag day in your office. https://t.co/J74oHoOX5v https://t.co/wMjxaSaPeJ,https://twitter.com/SgChildrenSoc,Singapore Children's Society,https://twitter.com/SgChildrenSoc/status/714740415489032192,2022-03-22T08:39:35.280Z,https://twitter.com/sgchildrensoc,tweets-replies
Wed Mar 16 10:21:59 +0000 2016,2896346792,SgChildrenSoc,"Use the opportunity of the school holidays to improve your relationship w your children, starting with these 3 tips! https://t.co/iirESI6VcB",https://twitter.com/SgChildrenSoc,Singapore Children's Society,https://twitter.com/SgChildrenSoc/status/710048458023960577,2022-03-22T08:39:35.280Z,https://twitter.com/sgchildrensoc,tweets-replies
Tue Mar 15 06:04:34 +0000 2016,2896346792,SgChildrenSoc,"it's a bright sunny afternoon at VOX, our youth centre in Chai Chee https://t.co/MQT0TQ3HCl",https://twitter.com/SgChildrenSoc,Singapore Children's Society,https://twitter.com/SgChildrenSoc/status/709621290496176129,2022-03-22T08:39:35.280Z,https://twitter.com/sgchildrensoc,tweets-replies
Tue Mar 15 03:13:58 +0000 2016,2896346792,SgChildrenSoc,Today is World Social Work Day! 'Like' or RT to support and celebrate our social workers and their good work! https://t.co/gqeQ7Fn7ou,https://twitter.com/SgChildrenSoc,Singapore Children's Society,https://twitter.com/SgChildrenSoc/status/709578359680819200,2022-03-22T08:39:35.280Z,https://twitter.com/sgchildrensoc,tweets-replies
Mon Mar 14 08:50:43 +0000 2016,2896346792,SgChildrenSoc,"The @TinkleFriend camp aims to cultivate social competence, and healthy &amp; social behaviours. https://t.co/z7BPKBSVFT https://t.co/3Zu0CE2AdS",https://twitter.com/SgChildrenSoc,Singapore Children's Society,https://twitter.com/SgChildrenSoc/status/709300716943216640,2022-03-22T08:39:35.280Z,https://twitter.com/sgchildrensoc,tweets-replies
